id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
21049,2016-09-25 00:00:00,203363.8640633022,2,8.0,2794,141604,2.0,0,4,4,11,982,4435,2000,1954,98197,47.604703,-122.056742,5605,124181
21050,2016-09-25 01:00:00,196366.66210921344,9,5.0,4271,36703,1.0,0,0,5,13,4127,4376,1957,1973,98089,47.106945,-121.578873,5165,122616
21051,2016-09-25 02:00:00,1715370.8178072127,1,2.5,5581,113057,1.0,0,2,4,5,2272,2173,1947,1952,98004,47.302945,-122.541041,2524,143890
21052,2016-09-25 03:00:00,285192.5302747846,10,1.0,3788,35248,2.0,0,2,2,3,2349,3497,1941,1946,98185,47.295602,-121.799711,2612,59248
21053,2016-09-25 04:00:00,678316.9095598505,4,6.5,7081,164896,1.5,0,4,5,3,4975,664,1913,1968,98189,47.105728,-122.155279,4764,192121
21054,2016-09-25 05:00:00,495758.468745545,8,7.0,12774,62358,2.5,0,3,1,12,1927,1697,1964,1993,98081,47.44795,-121.869001,3057,190596
21055,2016-09-25 06:00:00,63409.44329626702,5,5.0,5783,194034,1.0,0,3,3,10,3954,1800,1907,1980,98065,47.184934,-121.645216,6111,14556
21056,2016-09-25 07:00:00,1551473.3351051167,10,4.0,6875,34022,2.5,0,4,3,9,5106,4761,1985,1985,98175,47.626142,-121.503671,485,102164
21057,2016-09-25 08:00:00,714157.485654199,7,7.0,7354,110249,1.0,0,3,1,4,6968,687,1994,1961,98134,47.325983,-122.520598,1471,156698
21058,2016-09-25 09:00:00,258494.80912809854,2,2.5,8320,67407,1.5,0,3,4,4,2771,740,2003,1986,98047,47.250044,-122.017025,1226,69637
21059,2016-09-25 10:00:00,433715.23054321035,4,3.5,1967,152866,1.5,0,2,2,7,7219,4375,1904,1948,98030,47.638684,-121.329851,6150,30470
21060,2016-09-25 11:00:00,197910.78806581185,4,4.5,5678,196747,3.0,0,0,2,11,8132,1723,1992,1954,98045,47.382688,-122.503267,1731,108498
21061,2016-09-25 12:00:00,1588585.149426159,1,1.0,11935,82515,1.5,0,1,4,8,9246,484,1976,1969,98027,47.427385,-122.341629,1011,120050
21062,2016-09-25 13:00:00,234366.0771677044,8,5.5,5907,84454,3.0,0,3,5,11,699,1447,1960,1994,98011,47.490969,-122.582842,4935,185698
21063,2016-09-25 14:00:00,306766.20901865925,3,2.0,3978,114908,1.5,0,3,2,7,3582,998,1983,2008,98146,47.444258,-121.627746,2016,50211
21064,2016-09-25 15:00:00,265483.307380218,4,3.0,3954,164891,2.5,0,3,2,4,5979,2907,1961,1990,98159,47.109409,-121.730518,1120,169947
21065,2016-09-25 16:00:00,468019.65886831045,2,3.5,2876,128823,3.0,0,3,3,8,2910,389,1914,1995,98063,47.205571,-121.560389,2932,75922
21066,2016-09-25 17:00:00,1154550.3861588768,10,5.5,7808,132796,3.0,0,2,3,3,2828,1157,1975,2006,98188,47.508226,-122.183268,4017,23625
21067,2016-09-25 18:00:00,1548135.8913157373,5,1.0,2891,74566,2.5,0,1,1,9,7761,4166,1984,1999,98070,47.449229,-122.360949,6112,179498
21068,2016-09-25 19:00:00,334603.89192572347,5,3.0,10144,123800,2.0,0,2,2,11,2292,2103,2015,1956,98156,47.662806,-122.024768,4835,14977
21069,2016-09-25 20:00:00,576529.2113789398,3,2.5,5650,16884,1.0,0,2,1,4,374,3527,1971,1959,98051,47.572336,-122.439219,3483,186856
21070,2016-09-25 21:00:00,468519.8686453012,8,0.5,7330,145110,1.5,0,2,5,7,6085,362,1950,1960,98002,47.498807,-121.779781,593,52800
21071,2016-09-25 22:00:00,222542.53144639134,1,5.5,5332,7079,1.0,0,3,2,9,1735,1647,2004,1996,98036,47.145304,-121.631006,2299,26736
21072,2016-09-25 23:00:00,2411570.859896299,2,2.5,1375,173687,1.5,0,3,2,3,6649,1319,1972,1998,98137,47.102215,-122.185364,2235,193210
21073,2016-09-26 00:00:00,1148459.1055098374,1,1.5,2828,73081,3.5,0,1,4,5,1340,2987,1986,1956,98071,47.118832,-122.073925,2022,162138
21074,2016-09-26 01:00:00,505034.0313494293,6,6.5,12069,21945,3.0,0,2,3,5,1235,3542,1976,1937,98023,47.647836,-121.582398,2715,90653
21075,2016-09-26 02:00:00,1338838.8486972584,4,1.0,1093,74856,3.5,0,1,4,12,5358,1434,1927,1976,98199,47.632905,-121.728702,4759,109369
21076,2016-09-26 03:00:00,1033513.4777531325,10,7.5,1661,18337,2.0,0,1,1,7,1283,3965,2005,1942,98180,47.491828,-121.68687,3555,67669
21077,2016-09-26 04:00:00,468505.41499955737,1,5.5,6891,160572,3.0,0,1,4,5,1935,3105,1922,1958,98034,47.114624,-122.269647,4722,121379
21078,2016-09-26 05:00:00,555805.9623426073,7,2.0,1131,182489,2.5,0,3,2,11,9106,1388,1908,1960,98192,47.474322,-122.502006,1098,151171
21079,2016-09-26 06:00:00,1275040.2435735704,9,3.0,6958,82424,3.0,0,2,1,8,8023,1891,1992,1999,98183,47.558669,-122.026583,3776,80019
21080,2016-09-26 07:00:00,228134.9213469692,5,7.5,12054,113233,1.5,0,3,2,13,8387,1115,1948,1955,98107,47.645831,-121.434924,2997,178526
21081,2016-09-26 08:00:00,1427711.6677083822,7,5.0,12663,187738,2.5,0,2,4,13,7975,514,1945,1984,98190,47.22335,-121.687433,2746,185541
21082,2016-09-26 09:00:00,377913.7248905246,4,5.0,5445,53758,1.5,0,2,4,13,2100,12,1968,1951,98063,47.556647,-122.42118,1802,79630
21083,2016-09-26 10:00:00,1286291.3585710714,4,5.5,5704,195199,3.5,0,2,5,3,1205,2040,1911,1967,98040,47.667383,-122.174465,5294,137107
21084,2016-09-26 11:00:00,440797.72766210185,4,4.0,9024,120384,1.0,0,0,1,10,6464,213,1901,1998,98125,47.705199,-121.867229,2546,114796
21085,2016-09-26 12:00:00,560354.1960571057,5,2.0,13040,42111,1.5,0,0,3,8,1028,3750,2015,2008,98030,47.603106,-121.640439,1879,187937
21086,2016-09-26 13:00:00,431915.0266888639,8,1.5,3789,146301,2.0,0,1,1,7,6316,3666,1907,1988,98083,47.556121,-122.435542,899,125549
21087,2016-09-26 14:00:00,304890.9540731038,4,5.5,11411,99344,1.5,0,3,2,9,3164,2899,1962,1945,98187,47.101637,-122.13341,5976,111095
21088,2016-09-26 15:00:00,366209.7630501317,7,7.0,5881,87012,2.0,0,3,1,3,7625,4383,1932,1983,98170,47.305959,-121.931027,869,106036
21089,2016-09-26 16:00:00,1161680.221896441,9,3.0,4983,16564,3.0,0,1,2,10,9191,2526,1978,1965,98043,47.275924,-121.884106,1530,54465
21090,2016-09-26 17:00:00,87560.49563412365,6,4.5,4653,180351,3.0,0,1,2,4,4750,2899,1984,1954,98084,47.231254,-121.62682,6070,73395
21091,2016-09-26 18:00:00,185855.327078394,4,8.0,3618,76515,3.5,0,1,1,12,1995,3481,1966,2001,98135,47.495124,-121.673896,1584,80271
21092,2016-09-26 19:00:00,266244.35754163633,5,2.5,10371,18393,1.5,0,3,4,11,1797,4107,1980,1995,98099,47.628321,-121.324724,730,63891
21093,2016-09-26 20:00:00,207971.98150243232,8,3.5,12784,61936,1.0,0,4,1,3,1589,2698,1924,1990,98099,47.694143,-122.063105,5227,138653
21094,2016-09-26 21:00:00,1273125.841953023,4,3.0,3583,199987,1.0,0,1,5,3,7027,4533,1996,1955,98002,47.660503,-122.284723,1122,50512
21095,2016-09-26 22:00:00,1067013.1820270729,4,0.5,11525,106039,2.0,0,2,4,6,7287,4004,1940,1969,98002,47.400684,-122.287003,2704,179346
21096,2016-09-26 23:00:00,669590.9393145506,7,4.5,10011,59639,3.5,0,1,3,7,4753,3079,1975,1935,98086,47.624869,-122.306831,1495,181555
21097,2016-09-27 00:00:00,283094.814127068,6,2.0,11358,115738,3.5,0,3,3,10,803,1012,1930,2007,98073,47.5102,-122.324177,5229,165919
21098,2016-09-27 01:00:00,1126398.921326062,1,1.5,10978,44761,3.5,0,2,1,6,9271,1580,1955,1972,98035,47.213082,-122.390282,5688,86278
21099,2016-09-27 02:00:00,145554.96372233945,9,6.0,11570,103788,1.5,0,4,5,5,6115,1706,2001,1985,98071,47.220324,-121.963676,2794,23296
21100,2016-09-27 03:00:00,1981545.885118043,5,6.0,4040,168637,3.5,0,4,1,12,5664,728,1939,2011,98148,47.123121,-122.458591,636,90538
21101,2016-09-27 04:00:00,273965.9594246111,10,7.0,2223,195667,2.0,0,3,3,12,3551,3568,2012,1962,98094,47.277852,-122.514309,3967,27006
21102,2016-09-27 05:00:00,368271.36294431746,2,7.5,12203,17744,3.0,0,1,5,13,8392,2525,1919,2013,98180,47.161073,-121.777739,2082,173870
21103,2016-09-27 06:00:00,327570.7380086641,5,7.0,13401,65451,1.5,0,2,3,3,1365,789,1950,1970,98014,47.608551,-122.359179,5440,185516
21104,2016-09-27 07:00:00,208735.8404287165,8,1.5,12574,181654,1.5,0,2,3,5,2081,3313,1961,1936,98148,47.237019,-121.652797,1948,17552
21105,2016-09-27 08:00:00,1702450.4064717821,6,2.0,4888,87937,1.5,0,2,1,11,7837,2024,1932,1938,98028,47.398207,-122.125746,688,168597
21106,2016-09-27 09:00:00,768523.3624387519,8,1.5,1284,25141,2.0,0,2,3,4,715,3486,1994,2003,98147,47.305859,-121.333882,5593,140093
21107,2016-09-27 10:00:00,1035949.9392593756,5,3.0,9465,191226,1.5,0,3,2,12,2962,2148,1934,1961,98085,47.60225,-121.741117,2840,14481
21108,2016-09-27 11:00:00,187856.0974385782,4,1.5,10862,107767,3.5,0,2,3,7,7492,4543,2006,1962,98160,47.686402,-121.533842,4967,111186
21109,2016-09-27 12:00:00,502151.1650301832,10,5.5,3081,40688,2.5,0,4,4,13,4150,1826,1940,1937,98104,47.501187,-121.975772,3449,132319
21110,2016-09-27 13:00:00,637124.3213919235,3,6.0,5350,101246,2.0,0,0,3,8,9392,604,1937,1977,98174,47.415769,-121.469931,4253,142907
21111,2016-09-27 14:00:00,534736.5990870591,2,1.5,4189,38590,3.5,0,2,5,5,8204,3849,1913,1969,98138,47.396307,-121.303189,984,188795
21112,2016-09-27 15:00:00,196366.59703716636,9,5.0,4713,46469,1.0,0,2,5,13,7318,1162,1926,2011,98011,47.748364,-121.551638,4448,180545
21113,2016-09-27 16:00:00,939262.2585653964,1,0.5,12673,115149,1.0,0,1,4,12,8988,3295,1985,1943,98134,47.410675,-121.668581,2980,175233
21114,2016-09-27 17:00:00,481703.9814265387,10,4.0,9982,184437,2.5,1,0,5,7,2009,4361,1959,1986,98040,47.4678,-122.337746,1929,91882
21115,2016-09-27 18:00:00,226732.27044686448,2,2.5,9578,93889,1.0,0,2,4,6,3535,1623,2005,1987,98067,47.568818,-122.360751,1545,188724
21116,2016-09-27 19:00:00,120731.53279620477,6,8.0,4879,56569,1.5,0,2,4,10,852,641,1977,2005,98004,47.585364,-121.72504,2516,92495
21117,2016-09-27 20:00:00,676485.6805745326,6,7.5,1534,53295,3.0,0,4,3,8,8754,1880,1940,1954,98046,47.789258,-121.806222,4016,61705
21118,2016-09-27 21:00:00,2459132.033878457,1,1.5,10310,187537,1.0,0,3,5,11,3691,487,1915,1956,98099,47.596798,-122.078811,5409,164022
21119,2016-09-27 22:00:00,217362.55715923262,8,7.5,8900,66312,3.5,0,3,5,9,4340,267,1926,2006,98164,47.724738,-122.405883,461,122739
21120,2016-09-27 23:00:00,498477.10287803697,4,3.5,10764,110879,2.0,0,4,4,4,2009,3382,1910,1937,98157,47.463465,-122.065523,861,71722
21121,2016-09-28 00:00:00,962556.5487478861,7,5.0,13079,17372,1.0,0,2,2,4,4480,631,1952,1977,98078,47.549779,-121.489397,2138,75647
21122,2016-09-28 01:00:00,181905.64794132253,10,4.5,861,116295,2.5,0,3,4,10,8312,4232,1959,1970,98106,47.138092,-122.057169,1149,88744
21123,2016-09-28 02:00:00,316168.39988171385,9,6.0,8599,81207,1.5,0,4,2,7,8801,4075,1984,1958,98067,47.39158,-122.278609,3424,163192
21124,2016-09-28 03:00:00,242289.5686552632,2,3.0,11812,84793,3.5,0,1,4,4,7514,1535,1964,1990,98005,47.703263,-121.598633,3448,37502
21125,2016-09-28 04:00:00,881406.0420063909,7,1.0,3592,106746,1.0,0,1,2,4,4017,2888,1964,2013,98026,47.705532,-122.057459,2461,97675
21126,2016-09-28 05:00:00,1118910.2723905996,1,3.5,13313,5069,1.5,0,0,3,7,9037,3656,1970,1974,98070,47.625181,-122.502754,5641,153257
21127,2016-09-28 06:00:00,494511.3515099733,3,4.5,5535,31597,3.5,0,1,2,6,7097,2832,2006,1978,98137,47.346971,-121.650977,3952,53491
21128,2016-09-28 07:00:00,245434.68739655594,4,4.5,2928,62407,3.5,0,0,1,12,2536,2654,1992,1935,98127,47.708875,-121.445768,2243,163706
21129,2016-09-28 08:00:00,324501.7939461695,3,6.5,9501,76351,3.5,0,3,4,6,7583,4086,1970,2015,98045,47.235725,-121.80964,5289,4324
21130,2016-09-28 09:00:00,284546.2371345429,8,1.0,6627,128560,2.5,0,2,4,5,2929,216,2007,1941,98031,47.79641,-122.515236,4001,48445
21131,2016-09-28 10:00:00,223219.70661192102,7,8.0,3137,141506,1.0,0,3,2,9,6782,706,1989,1983,98106,47.523813,-121.933021,1925,155793
21132,2016-09-28 11:00:00,411915.39669905073,3,8.0,9985,12200,2.5,0,0,2,6,2433,3781,1911,2012,98107,47.786043,-121.765412,5164,142705
21133,2016-09-28 12:00:00,661574.9367059489,7,1.0,11019,104658,1.5,0,4,3,5,6010,1539,1982,1963,98140,47.178392,-122.097266,5192,135488
21134,2016-09-28 13:00:00,623547.4919317234,2,3.0,6465,55699,3.5,0,0,4,7,7867,4024,1947,0,98118,47.663926,-122.235878,1501,115074
21135,2016-09-28 14:00:00,439871.24796031095,3,5.0,12890,165636,3.0,0,3,4,12,984,711,1956,1974,98008,47.281672,-121.563371,3227,195893
21136,2016-09-28 15:00:00,460439.93219964235,7,3.5,6528,61041,3.0,0,2,5,11,4432,4427,1971,2000,98015,47.616572,-121.661239,4171,122037
21137,2016-09-28 16:00:00,417865.31365057017,10,4.0,9771,94451,2.0,0,1,2,8,6952,666,2008,1988,98115,47.552419,-121.938034,5130,159604
21138,2016-09-28 17:00:00,178430.04927490282,5,3.0,11481,185990,1.5,0,1,2,8,5906,3205,1993,1969,98067,47.356787,-122.025635,2777,72782
21139,2016-09-28 18:00:00,494891.7980645472,9,6.0,7555,179147,1.0,0,0,5,11,4607,3589,2007,1955,98110,47.503322,-122.383905,4993,81518
21140,2016-09-28 19:00:00,294037.3532678137,8,3.0,13396,72524,2.5,0,2,3,8,5324,1103,1943,0,98114,47.640066,-122.526964,1967,10255
21141,2016-09-28 20:00:00,172277.14145409278,6,3.5,3638,39166,3.5,0,3,5,8,4403,2597,1923,2002,98022,47.314458,-121.468707,452,190987
21142,2016-09-28 21:00:00,573488.9209067463,4,5.0,7823,163138,2.5,0,1,2,8,9203,4126,1960,1995,98070,47.368381,-121.888204,5271,8555
21143,2016-09-28 22:00:00,288309.2519493062,3,8.0,6672,31058,1.5,0,2,3,10,802,2875,1970,1948,98111,47.208588,-122.448553,2087,10210
21144,2016-09-28 23:00:00,518879.90833468817,6,5.5,4106,122021,3.0,0,2,2,11,5375,4137,2015,1995,98075,47.540595,-121.569374,1395,82072
21145,2016-09-29 00:00:00,800783.9549839568,9,1.0,1756,7471,2.5,0,1,4,10,5517,4053,1977,1980,98057,47.440131,-121.805542,400,51041
21146,2016-09-29 01:00:00,227483.47905513263,5,3.0,1232,67324,2.0,0,4,1,10,827,1255,1975,1956,98084,47.110015,-121.467429,462,2327
21147,2016-09-29 02:00:00,471882.3133951538,7,3.5,2408,175133,1.5,0,4,4,6,9178,2614,1952,1970,98064,47.477195,-121.934051,4688,170476
21148,2016-09-29 03:00:00,124580.07773552873,7,6.0,2627,197792,1.0,0,3,5,7,5476,4097,1982,2000,98198,47.623417,-122.379473,1233,20659
21149,2016-09-29 04:00:00,1293384.7320616888,7,4.0,12632,181353,2.5,0,2,3,4,6810,697,1944,1955,98153,47.735062,-122.073909,2490,24878
21150,2016-09-29 05:00:00,170869.16952862873,9,5.5,11569,38163,3.5,0,2,4,4,1711,4513,1961,1945,98097,47.361191,-121.859606,3815,60505
21151,2016-09-29 06:00:00,308546.0050971455,2,7.0,2913,135307,1.0,1,2,3,4,4965,37,2014,1966,98167,47.385479,-122.558106,5640,73325
21152,2016-09-29 07:00:00,1129026.0683498061,8,1.5,1298,40094,3.0,0,0,3,6,4978,4254,2001,1941,98001,47.181606,-121.782382,5317,187062
21153,2016-09-29 08:00:00,375432.4917537676,2,6.0,5470,14829,3.0,0,3,5,13,9318,2290,1922,2000,98168,47.794258,-122.149612,3048,77944
21154,2016-09-29 09:00:00,191342.75347084107,1,6.0,2548,35021,1.0,0,3,5,8,3874,1479,1914,1984,98191,47.173485,-122.406565,1488,93425
21155,2016-09-29 10:00:00,728797.5495399759,10,6.5,8997,147265,2.5,0,2,1,3,5275,213,1949,1997,98006,47.220097,-122.318901,1850,56841
21156,2016-09-29 11:00:00,717388.4351930764,6,7.5,11467,142824,3.0,0,2,5,6,9326,192,1937,1942,98050,47.545248,-121.847143,2666,173321
21157,2016-09-29 12:00:00,284011.3730932003,2,3.0,13517,72560,2.5,0,0,5,8,2172,838,1974,2002,98157,47.77984,-121.513978,3451,34891
21158,2016-09-29 13:00:00,306370.80717140593,5,3.5,7825,129150,2.5,0,0,5,5,1948,3483,1943,1974,98036,47.467961,-122.309059,4502,13613
21159,2016-09-29 14:00:00,326182.9569513636,1,2.5,2582,56874,3.0,0,4,3,8,2118,226,1938,1981,98143,47.507006,-122.090973,1154,56674
21160,2016-09-29 15:00:00,382729.29914325994,7,3.0,10680,102395,2.5,1,1,1,12,8957,809,1959,1981,98190,47.732945,-121.962994,3749,140184
21161,2016-09-29 16:00:00,117585.4104739368,1,3.0,9869,176616,2.0,0,2,5,9,7876,2364,1923,1967,98037,47.705127,-122.481436,3161,180276
21162,2016-09-29 17:00:00,389649.65630766377,8,7.0,8730,37625,3.0,0,0,5,6,922,374,1931,1991,98089,47.230437,-122.585261,2847,27430
21163,2016-09-29 18:00:00,1542229.9380124435,5,1.0,789,88333,1.0,0,1,1,12,4094,273,2015,1984,98091,47.304917,-122.482416,1902,146457
21164,2016-09-29 19:00:00,236291.38932801285,5,2.0,12743,138126,2.0,0,3,1,3,1872,4354,1997,1987,98056,47.226493,-121.670677,2521,78117
21165,2016-09-29 20:00:00,294064.52192463225,3,5.0,4346,176028,1.0,0,0,2,11,7023,3508,2014,1951,98159,47.612016,-122.115809,4061,148215
21166,2016-09-29 21:00:00,193197.37926015555,2,6.0,6274,195478,3.0,0,2,1,9,2411,1186,1926,1951,98036,47.495629,-122.034246,3963,188626
21167,2016-09-29 22:00:00,679092.9899414525,6,5.5,7547,27593,1.5,0,4,4,7,2926,1826,1926,1934,98100,47.613673,-121.402976,4079,80364
21168,2016-09-29 23:00:00,1027087.9784254121,4,1.0,13186,94814,2.5,0,4,4,3,7201,2029,1924,2009,98047,47.569638,-121.415709,5603,118912
21169,2016-09-30 00:00:00,1010769.5075837206,10,4.0,5211,170186,3.5,0,1,1,3,6660,3330,2009,2008,98070,47.711848,-121.69353,1541,104409
21170,2016-09-30 01:00:00,184682.3475107505,4,2.0,8700,1939,2.0,0,2,4,10,9025,454,1990,1940,98042,47.157094,-121.752034,3904,186181
21171,2016-09-30 02:00:00,627722.9661065476,6,8.0,8862,113208,2.5,0,4,2,3,539,3902,1951,2015,98056,47.502193,-121.336599,2743,69956
21172,2016-09-30 03:00:00,1206971.6646440516,2,8.0,3274,17622,2.0,0,2,3,3,9374,1655,1914,1997,98052,47.295181,-121.502285,401,69548
21173,2016-09-30 04:00:00,632075.5299463435,2,1.0,898,149445,1.5,0,2,3,13,3257,2952,1916,1954,98137,47.101867,-121.595903,1735,143039
21174,2016-09-30 05:00:00,618397.5276944885,10,5.5,6705,192296,1.5,0,3,5,9,2174,4051,1934,1996,98010,47.314366,-122.545335,5694,145564
21175,2016-09-30 06:00:00,318013.84385672933,10,6.5,11084,85237,3.0,0,4,3,13,1471,2306,1980,1963,98070,47.624231,-122.400991,3907,153458
21176,2016-09-30 07:00:00,516110.8653192953,4,3.0,4075,137284,3.5,1,2,5,8,7358,1254,1945,1965,98136,47.681046,-121.902837,3016,35886
21177,2016-09-30 08:00:00,1051178.765009482,6,5.5,12200,44308,3.5,0,1,5,11,5284,266,2001,1999,98006,47.493176,-122.463851,3653,28357
21178,2016-09-30 09:00:00,556680.2395763888,2,2.0,6720,56468,1.0,0,0,5,4,5416,1342,2008,2013,98027,47.429113,-121.532217,2854,69884
21179,2016-09-30 10:00:00,184648.19976332042,7,1.5,476,87636,3.5,0,1,2,9,5754,3589,1946,1982,98174,47.532817,-121.733151,5679,117281
21180,2016-09-30 11:00:00,321505.7887689273,8,7.5,12265,178030,2.0,0,3,1,10,3750,553,1926,1934,98074,47.739243,-121.774736,3625,190074
21181,2016-09-30 12:00:00,1031470.154731088,9,5.5,5822,41707,1.0,0,4,2,5,6410,3916,1959,1990,98080,47.754828,-121.514406,2703,176460
21182,2016-09-30 13:00:00,555331.3958925294,6,6.5,12396,91668,1.5,0,4,4,5,8372,3122,1921,1979,98171,47.110604,-121.3655,2552,199511
21183,2016-09-30 14:00:00,480865.774364842,2,4.5,2231,24787,2.5,0,0,2,12,6002,4043,1999,2009,98152,47.150019,-121.950293,3254,121711
21184,2016-09-30 15:00:00,300195.4755835475,6,1.5,8603,25480,2.5,0,4,1,7,2103,3432,1945,1982,98007,47.604821,-122.574422,3159,31379
21185,2016-09-30 16:00:00,1016645.8927785065,8,3.5,7237,45491,3.5,0,1,1,7,8204,3734,1922,1966,98137,47.178791,-122.20069,988,55668
21186,2016-09-30 17:00:00,1416484.7305279977,10,7.0,6324,180099,3.0,0,3,1,8,5157,4606,1955,1962,98149,47.615467,-122.072547,2359,110757
21187,2016-09-30 18:00:00,1071138.20720392,1,0.5,8692,90168,3.5,0,4,5,11,3874,1340,1946,1958,98157,47.438403,-121.58539,4088,53208
21188,2016-09-30 19:00:00,1214464.9106718027,6,2.0,11730,93656,2.5,0,0,4,4,8368,174,1957,1968,98096,47.392954,-121.55533,2426,163907
21189,2016-09-30 20:00:00,344175.0356333137,1,2.5,9395,98345,2.5,0,0,3,13,8977,4696,1917,1972,98052,47.366346,-122.542826,1495,122544
21190,2016-09-30 21:00:00,311726.5473984739,6,2.5,7018,18094,1.5,0,2,5,4,8241,2626,1968,1979,98126,47.671972,-122.098998,3655,165564
21191,2016-09-30 22:00:00,396550.3818933403,10,1.0,8534,186801,2.0,0,0,5,11,5859,36,2010,2010,98123,47.421441,-122.28735,4768,195749
21192,2016-09-30 23:00:00,454521.85142346396,4,7.0,7999,91278,3.0,0,3,4,13,665,1608,1933,1979,98140,47.201193,-122.478345,4435,168078
21193,2016-10-01 00:00:00,1204667.130007429,3,1.5,5368,24734,3.5,0,1,2,13,7208,3846,1960,1965,98034,47.106797,-121.951927,648,43794
21194,2016-10-01 01:00:00,1000610.3458488901,3,6.5,2013,124188,1.0,0,2,3,5,3973,4205,1992,1969,98045,47.677693,-121.661508,522,182990
21195,2016-10-01 02:00:00,644950.3209819328,4,3.0,7157,154621,1.0,0,4,2,3,6046,3431,1905,1957,98191,47.315158,-121.340881,3133,45212
21196,2016-10-01 03:00:00,162457.10292575244,3,4.0,9763,108082,3.5,0,4,3,4,6166,1522,1988,2015,98130,47.465293,-121.620392,617,101294
21197,2016-10-01 04:00:00,135724.81677253207,9,4.0,1158,160927,3.5,0,1,4,5,7009,1740,1983,1999,98028,47.670745,-121.692994,5856,140174
21198,2016-10-01 05:00:00,523516.54917941644,4,6.0,1610,185956,1.5,0,2,2,12,4809,2734,2015,2007,98084,47.320596,-122.017039,2014,171203
21199,2016-10-01 06:00:00,819282.5063216003,1,6.0,4858,64163,1.0,1,3,3,7,6757,587,1901,1978,98182,47.315052,-121.717386,3863,83684
21200,2016-10-01 07:00:00,418445.9737975314,4,5.5,6525,37193,2.5,0,3,3,7,1787,1514,1910,2012,98104,47.62727,-121.533724,6201,4783
21201,2016-10-01 08:00:00,1690328.0043560248,1,6.5,2729,149643,2.5,1,3,2,7,4216,586,1910,1936,98179,47.712435,-122.40431,4298,34882
21202,2016-10-01 09:00:00,207376.50178635216,10,0.5,4982,194776,2.5,0,1,1,7,3083,197,1958,1973,98129,47.621556,-121.621957,5848,99469
21203,2016-10-01 10:00:00,189881.1511866542,10,4.5,8496,84315,2.5,0,1,1,13,1447,2180,1904,1986,98097,47.794961,-122.062703,1315,96361
21204,2016-10-01 11:00:00,277896.30454854877,3,4.5,3918,113798,1.5,0,3,5,8,2729,1145,1949,1934,98014,47.653614,-122.366417,1483,143189
21205,2016-10-01 12:00:00,270598.63510984456,4,2.5,2188,832,3.5,0,4,2,12,5933,1349,1949,1970,98103,47.244171,-122.43676,872,153593
21206,2016-10-01 13:00:00,639473.2746232823,4,4.5,2008,20833,2.5,1,1,5,6,3185,3452,1997,2004,98196,47.660303,-121.476081,1678,160213
21207,2016-10-01 14:00:00,329325.43458135036,9,4.0,1669,112448,2.5,0,4,3,6,1515,1526,1937,2001,98047,47.101289,-121.606146,1784,103099
21208,2016-10-01 15:00:00,149718.43020699115,6,4.0,9201,186845,3.5,0,2,1,5,9325,2780,1955,1995,98176,47.427601,-122.06417,4870,165705
21209,2016-10-01 16:00:00,825797.5451087262,3,1.5,654,28710,3.0,0,3,4,7,6195,736,1952,1986,98145,47.476026,-122.275148,470,153236
21210,2016-10-01 17:00:00,129060.12393117353,7,4.0,9832,105667,1.5,0,3,1,6,2811,1754,1914,1979,98030,47.799311,-122.43701,5212,68908
21211,2016-10-01 18:00:00,209012.06235369458,4,6.0,6805,95968,1.0,0,1,3,13,8930,2117,1953,1956,98093,47.332663,-121.903967,5404,4638
21212,2016-10-01 19:00:00,142074.294501909,7,3.5,11730,50853,2.0,0,1,4,13,5531,3954,1908,1954,98031,47.331987,-121.800793,5488,144136
