InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
570146,29906,PRODUCT_51,2,11/03/2012 18:30,0.2526824198329969,,United Kingdom,0.5053648396659938
570147,29559,PRODUCT_37,57,11/03/2012 19:00,5.05651880515595,16812.0,United Kingdom,288.2215718938892
570148,26515,PRODUCT_473,7,11/03/2012 19:30,4.099256745520772,12509.0,United Kingdom,28.6947972186454
570149,20139,PRODUCT_214,50,11/03/2012 20:00,7.274156393217713,,United Kingdom,363.70781966088566
570150,24742,PRODUCT_131,54,11/03/2012 20:30,5.586181460313728,15548.0,United Kingdom,301.6537988569413
570151,25091,PRODUCT_443,55,11/03/2012 21:00,7.873316633401653,15519.0,United Kingdom,433.0324148370909
570152,21274,PRODUCT_61,25,11/03/2012 21:30,9.05968671818652,16269.0,United Kingdom,226.492167954663
570153,23760,PRODUCT_17,53,11/03/2012 22:00,4.499310654075432,15049.0,United Kingdom,238.46346466599792
570154,28252,PRODUCT_91,71,11/03/2012 22:30,1.502915840779993,,United Kingdom,106.7070246953795
570155,22923,PRODUCT_191,99,11/03/2012 23:00,2.631912343996549,,United Kingdom,260.55932205565836
570156,27606,PRODUCT_422,33,11/03/2012 23:30,3.041642561163889,15651.0,United Kingdom,100.37420451840833
570157,24588,PRODUCT_407,45,11/04/2012 00:00,5.249384842125889,12032.0,United Kingdom,236.22231789566501
570158,29486,PRODUCT_158,26,11/04/2012 00:30,5.1172556806053535,16223.0,United Kingdom,133.0486476957392
570159,26833,PRODUCT_213,82,11/04/2012 01:00,3.4770619564942864,17047.0,United Kingdom,285.11908043253146
570160,25337,PRODUCT_434,45,11/04/2012 01:30,0.8550111664503937,,United Kingdom,38.475502490267715
570161,24624,PRODUCT_353,82,11/04/2012 02:00,1.4360725737628188,,United Kingdom,117.75795104855115
570162,22288,PRODUCT_7,60,11/04/2012 02:30,0.25702669556858826,15779.0,United Kingdom,15.421601734115296
570163,29038,PRODUCT_369,88,11/04/2012 03:00,5.979945796596603,17499.0,United Kingdom,526.235230100501
570164,20313,PRODUCT_100,19,11/04/2012 03:30,4.712878145875754,,United Kingdom,89.54468477163933
570165,26846,PRODUCT_362,1,11/04/2012 04:00,5.562575571514948,16011.0,United Kingdom,5.562575571514948
570166,20173,PRODUCT_426,7,11/04/2012 04:30,5.2915106591335785,,United Kingdom,37.04057461393505
570167,24189,PRODUCT_120,91,11/04/2012 05:00,2.2483488598881305,12375.0,United Kingdom,204.59974624981987
570168,P6194,PRODUCT_342,71,11/04/2012 05:30,2.2959489847694323,12038.0,Germany,163.01237791862968
570169,20174,PRODUCT_219,63,11/04/2012 06:00,1.1316636540921947,16597.0,United Kingdom,71.29481020780827
570170,20321,PRODUCT_345,64,11/04/2012 06:30,5.425636990705117,,United Kingdom,347.2407674051275
570171,20880,PRODUCT_391,65,11/04/2012 07:00,6.8550704824340025,15102.0,United Kingdom,445.5795813582102
570172,22643,PRODUCT_339,26,11/04/2012 07:30,6.043273323045355,,United Kingdom,157.12510639917923
570173,24882,PRODUCT_342,9,11/04/2012 08:00,1.7409457285187093,13889.0,United Kingdom,15.668511556668385
570174,21140,PRODUCT_25,33,11/04/2012 08:30,0.7886249508268293,16143.0,United Kingdom,26.024623377285366
570175,29046,PRODUCT_346,39,11/04/2012 09:00,3.5489696211250625,16134.0,Belgium,138.40981522387744
570176,20632,PRODUCT_439,82,11/04/2012 09:30,6.6187728343362,,France,542.7393724155684
570177,25884,PRODUCT_171,6,11/04/2012 10:00,1.3444518544657282,16073.0,United Kingdom,8.06671112679437
570178,27121,PRODUCT_315,98,11/04/2012 10:30,5.107968454277503,12614.0,United Kingdom,500.5809085191953
570179,24264,PRODUCT_370,79,11/04/2012 11:00,4.461383135355937,14770.0,United Kingdom,352.449267693119
570180,20933,PRODUCT_454,20,11/04/2012 11:30,6.1715408258749545,12551.0,United Kingdom,123.4308165174991
570181,26156,PRODUCT_271,42,11/04/2012 12:00,10.432655151747738,17901.0,United Kingdom,438.171516373405
570182,21125,PRODUCT_187,88,11/04/2012 12:30,1.6349917901001918,15020.0,United Kingdom,143.87927752881689
570183,22200,PRODUCT_42,14,11/04/2012 13:00,4.449775960533801,17235.0,Germany,62.296863447473214
570184,22101,PRODUCT_73,31,11/04/2012 13:30,3.9389571245695234,16179.0,United Kingdom,122.10767086165522
570185,21280,PRODUCT_151,41,11/04/2012 14:00,8.54746556863379,15895.0,United Kingdom,350.4460883139854
570186,25904,PRODUCT_129,81,11/04/2012 14:30,7.958235179910295,15958.0,United Kingdom,644.6170495727339
570187,27218,PRODUCT_103,65,11/04/2012 15:00,3.45234344605915,17975.0,United Kingdom,224.40232399384476
570188,O3869,PRODUCT_152,4,11/04/2012 15:30,4.87376856398513,14092.0,United Kingdom,19.49507425594052
570189,28795,PRODUCT_57,16,11/04/2012 16:00,1.8105474054809774,14001.0,United Kingdom,28.968758487695638
570190,25540,PRODUCT_158,85,11/04/2012 16:30,2.2101531616905614,15553.0,United Kingdom,187.86301874369772
570191,26152,PRODUCT_258,12,11/04/2012 17:00,9.482090910549282,14029.0,United Kingdom,113.78509092659138
570192,28643,PRODUCT_372,1,11/04/2012 17:30,4.013026058869209,13126.0,United Kingdom,4.013026058869209
570193,25336,PRODUCT_416,4,11/04/2012 18:00,6.5276900202678405,12648.0,United Kingdom,26.110760081071362
570194,27964,PRODUCT_209,90,11/04/2012 18:30,0.6944908570651651,15484.0,Belgium,62.50417713586486
570195,27432,PRODUCT_425,62,11/04/2012 19:00,4.891545379500965,13249.0,United Kingdom,303.2758135290598
570196,22658,PRODUCT_39,17,11/04/2012 19:30,6.554171207800165,,United Kingdom,111.4209105326028
570197,20015,PRODUCT_96,95,11/04/2012 20:00,5.413701970592967,,United Kingdom,514.301687206332
570198,25855,PRODUCT_447,77,11/04/2012 20:30,0.5200680740018342,14398.0,United Kingdom,40.04524169814123
570199,22175,PRODUCT_210,75,11/04/2012 21:00,5.801803302813955,12593.0,United Kingdom,435.1352477110466
570200,P4779,PRODUCT_492,71,11/04/2012 21:30,3.723290467746282,16162.0,United Kingdom,264.35362320998604
570201,29409,PRODUCT_330,68,11/04/2012 22:00,6.028796297151626,16671.0,United Kingdom,409.95814820631057
570202,28446,PRODUCT_59,73,11/04/2012 22:30,4.26428716171808,13742.0,Netherlands,311.29296280541985
570203,23548,PRODUCT_98,46,11/04/2012 23:00,2.537276641239905,15212.0,United Kingdom,116.71472549703563
570204,23303,PRODUCT_363,46,11/04/2012 23:30,8.954032716652245,12276.0,United Kingdom,411.8855049660033
570205,22957,PRODUCT_161,52,11/05/2012 00:00,7.146440130659654,14776.0,United Kingdom,371.614886794302
570206,28200,PRODUCT_373,53,11/05/2012 00:30,4.7127873017790805,15180.0,United Kingdom,249.77772699429127
570207,23556,PRODUCT_396,57,11/05/2012 01:00,2.3620215384714602,13115.0,United Kingdom,134.63522769287323
570208,29775,PRODUCT_109,72,11/05/2012 01:30,3.0464487930714537,14474.0,United Kingdom,219.34431310114468
570209,21607,PRODUCT_345,9,11/05/2012 02:00,5.439736506980471,17268.0,United Kingdom,48.95762856282424
570210,22323,PRODUCT_454,2,11/05/2012 02:30,4.094096469463098,16355.0,United Kingdom,8.188192938926196
570211,23299,PRODUCT_460,8,11/05/2012 03:00,4.424443443884375,13416.0,United Kingdom,35.395547551075
570212,20549,PRODUCT_321,88,11/05/2012 03:30,9.091030643433248,14698.0,France,800.0106966221258
570213,20236,PRODUCT_496,55,11/05/2012 04:00,3.18142317260779,17692.0,United Kingdom,174.97827449342844
570214,29646,PRODUCT_121,73,11/05/2012 04:30,2.865595729728996,16739.0,United Kingdom,209.18848827021668
570215,25451,PRODUCT_391,34,11/05/2012 05:00,4.260977853118757,13042.0,United Kingdom,144.87324700603776
570216,G3961,PRODUCT_17,94,11/05/2012 05:30,1.404466173618923,15639.0,United Kingdom,132.01982032017875
570217,26855,PRODUCT_81,8,11/05/2012 06:00,2.7791743024473137,15493.0,United Kingdom,22.23339441957851
570218,20647,PRODUCT_369,96,11/05/2012 06:30,4.918695601664836,15725.0,United Kingdom,472.1947777598242
570219,27552,PRODUCT_414,25,11/05/2012 07:00,5.546547526928173,15505.0,United Kingdom,138.66368817320435
570220,E5879,PRODUCT_351,96,11/05/2012 07:30,1.8600700068501412,15969.0,United Kingdom,178.56672065761356
570221,22999,PRODUCT_335,29,11/05/2012 08:00,3.4871466286736306,,United Kingdom,101.12725223153528
570222,29218,PRODUCT_440,62,11/05/2012 08:30,0.40340861265971295,17388.0,United Kingdom,25.0113339849022
570223,22151,PRODUCT_170,67,11/05/2012 09:00,1.6600498261420866,14585.0,United Kingdom,111.2233383515198
570224,24447,PRODUCT_213,85,11/05/2012 09:30,1.108216712659447,16573.0,United Kingdom,94.19842057605301
570225,26723,PRODUCT_394,41,11/05/2012 10:00,2.781506905018956,12237.0,United Kingdom,114.0417831057772
570226,28185,PRODUCT_292,57,11/05/2012 10:30,1.9980069252081694,13826.0,United Kingdom,113.88639473686565
570227,W1067,PRODUCT_201,36,11/05/2012 11:00,6.101646305423354,16952.0,United Kingdom,219.65926699524073
570228,27589,PRODUCT_456,30,11/05/2012 11:30,4.7777840011689054,17642.0,United Kingdom,143.33352003506715
570229,20336,PRODUCT_145,66,11/05/2012 12:00,0.2619660872399838,17348.0,United Kingdom,17.28976175783893
570230,27546,PRODUCT_446,97,11/05/2012 12:30,3.1146846020640897,16838.0,United Kingdom,302.1244064002167
570231,26564,PRODUCT_162,33,11/05/2012 13:00,1.7353598947664666,13790.0,United Kingdom,57.2668765272934
570232,24402,PRODUCT_339,85,11/05/2012 13:30,5.876663101290296,17288.0,United Kingdom,499.5163636096751
570233,21003,PRODUCT_292,30,11/05/2012 14:00,4.9097438169490175,,Italy,147.29231450847053
570234,28963,PRODUCT_53,57,11/05/2012 14:30,2.6909156650451744,17533.0,United Kingdom,153.38219290757493
570235,27953,PRODUCT_74,4,11/05/2012 15:00,7.4596083501723776,12630.0,United Kingdom,29.83843340068951
570236,28154,PRODUCT_427,60,11/05/2012 15:30,1.4303094077058613,17036.0,United Kingdom,85.81856446235167
570237,23388,PRODUCT_342,59,11/05/2012 16:00,6.560734764026506,17639.0,United Kingdom,387.08335107756386
570238,29176,PRODUCT_371,52,11/05/2012 16:30,8.234235706475602,13709.0,United Kingdom,428.1802567367313
570239,25050,PRODUCT_176,25,11/05/2012 17:00,4.2146023117553195,12988.0,United Kingdom,105.36505779388298
570240,22644,PRODUCT_431,20,11/05/2012 17:30,4.306233463755801,14572.0,United Kingdom,86.12466927511602
570241,29538,PRODUCT_310,60,11/05/2012 18:00,0.3311258346145243,,United Kingdom,19.867550076871456
570242,21395,PRODUCT_388,82,11/05/2012 18:30,9.247157126536973,14928.0,United Kingdom,758.2668843760317
570243,24513,PRODUCT_3,33,11/05/2012 19:00,8.817504881678829,,United Kingdom,290.97766109540134
570244,22454,PRODUCT_474,71,11/05/2012 19:30,2.7244727852798785,,United Kingdom,193.43756775487137
570245,29352,PRODUCT_226,27,11/05/2012 20:00,4.761083481611795,,United Kingdom,128.54925400351846
570246,27510,PRODUCT_40,36,11/05/2012 20:30,5.831837975383694,13275.0,United Kingdom,209.94616711381298
570247,24280,PRODUCT_247,69,11/05/2012 21:00,2.872272987879829,13119.0,United Kingdom,198.18683616370822
570248,26061,PRODUCT_264,30,11/05/2012 21:30,0.23586492402368675,,United Kingdom,7.0759477207106025
570249,21398,PRODUCT_340,16,11/05/2012 22:00,0.5912990133957594,,United Kingdom,9.46078421433215
570250,20703,PRODUCT_60,61,11/05/2012 22:30,5.199201473166311,12641.0,United Kingdom,317.151289863145
570251,27697,PRODUCT_79,64,11/05/2012 23:00,2.8541704566478225,17996.0,United Kingdom,182.66690922546064
570252,21563,PRODUCT_152,94,11/05/2012 23:30,8.068731002224379,12115.0,United Kingdom,758.4607142090916
570253,21043,PRODUCT_47,2,11/06/2012 00:00,4.493578432891623,17994.0,United Kingdom,8.987156865783247
570254,25077,PRODUCT_34,54,11/06/2012 00:30,8.057684887535753,17664.0,United Kingdom,435.1149839269307
570255,28762,PRODUCT_148,70,11/06/2012 01:00,1.5681052402752202,,United Kingdom,109.76736681926542
570256,20592,PRODUCT_408,91,11/06/2012 01:30,4.549627738192881,13871.0,United Kingdom,414.0161241755522
570257,22276,PRODUCT_102,3,11/06/2012 02:00,6.820689961825908,15401.0,United Kingdom,20.462069885477725
570258,22711,PRODUCT_333,99,11/06/2012 02:30,2.2531703971374863,15654.0,United Kingdom,223.06386931661115
570259,25256,PRODUCT_317,56,11/06/2012 03:00,2.7126392959322088,,Portugal,151.90780057220368
570260,27842,PRODUCT_406,37,11/06/2012 03:30,3.151480621239357,14375.0,United Kingdom,116.60478298585622
570261,25823,PRODUCT_296,98,11/06/2012 04:00,5.545383752412025,17481.0,United Kingdom,543.4476077363785
570262,26106,PRODUCT_268,84,11/06/2012 04:30,4.716680364421721,12078.0,United Kingdom,396.2011506114245
570263,22274,PRODUCT_63,42,11/06/2012 05:00,8.109673596709126,12702.0,United Kingdom,340.6062910617833
570264,21667,PRODUCT_372,92,11/06/2012 05:30,0.8264828600251706,14427.0,United Kingdom,76.0364231223157
570265,25748,PRODUCT_224,25,11/06/2012 06:00,8.172680615529732,16135.0,United Kingdom,204.3170153882433
570266,25388,PRODUCT_352,27,11/06/2012 06:30,4.2773140603049535,16704.0,United Kingdom,115.48747962823374
570267,26969,PRODUCT_119,13,11/06/2012 07:00,5.026374902033,16454.0,United Kingdom,65.342873726429
570268,T5171,PRODUCT_204,88,11/06/2012 07:30,5.558320390501876,16057.0,United Kingdom,489.1321943641651
570269,27132,PRODUCT_49,73,11/06/2012 08:00,4.792574069184562,12835.0,United Kingdom,349.85790705047305
570270,29109,PRODUCT_108,15,11/06/2012 08:30,8.931797753250287,17693.0,Germany,133.9769662987543
570271,29872,PRODUCT_226,77,11/06/2012 09:00,1.0775692682901843,14302.0,United Kingdom,82.97283365834419
570272,23900,PRODUCT_274,99,11/06/2012 09:30,3.726094305023193,13971.0,United Kingdom,368.8833361972961
570273,22518,PRODUCT_123,1,11/06/2012 10:00,6.377390386305235,,United Kingdom,6.377390386305235
570274,29886,PRODUCT_186,52,11/06/2012 10:30,0.15026171126782106,12873.0,United Kingdom,7.813608985926695
570275,24053,PRODUCT_82,41,11/06/2012 11:00,0.34476790394659584,14116.0,United Kingdom,14.13548406181043
570276,28246,PRODUCT_143,1,11/06/2012 11:30,4.480746076333663,13942.0,United Kingdom,4.480746076333663
570277,20272,PRODUCT_168,77,11/06/2012 12:00,0.3245042005429939,12113.0,United Kingdom,24.98682344181053
570278,22940,PRODUCT_430,39,11/06/2012 12:30,0.8021316758464394,17196.0,Channel Islands,31.283135358011137
570279,25563,PRODUCT_387,40,11/06/2012 13:00,6.333297910213373,13608.0,United Kingdom,253.33191640853494
570280,25815,PRODUCT_325,68,11/06/2012 13:30,3.4351068464994023,13913.0,France,233.58726556195936
570281,22235,PRODUCT_124,29,11/06/2012 14:00,2.816490122868092,13203.0,United Kingdom,81.67821356317467
570282,23307,PRODUCT_264,24,11/06/2012 14:30,0.712025425049486,17461.0,United Kingdom,17.088610201187663
570283,21105,PRODUCT_266,83,11/06/2012 15:00,3.397712478574093,15648.0,United Kingdom,282.0101357216497
570284,22240,PRODUCT_180,4,11/06/2012 15:30,6.762872141263195,16226.0,United Kingdom,27.05148856505278
570285,23388,PRODUCT_121,60,11/06/2012 16:00,0.8985693901733347,17103.0,United Kingdom,53.91416341040008
570286,26935,PRODUCT_392,54,11/06/2012 16:30,0.16736771049490962,,United Kingdom,9.03785636672512
570287,22857,PRODUCT_252,27,11/06/2012 17:00,6.358421426857192,15263.0,United Kingdom,171.67737852514418
570288,24186,PRODUCT_130,12,11/06/2012 17:30,4.275036035746623,,United Kingdom,51.30043242895947
570289,28233,PRODUCT_203,34,11/06/2012 18:00,7.904252658347579,12025.0,United Kingdom,268.7445903838177
570290,27659,PRODUCT_309,80,11/06/2012 18:30,3.9730785273501974,,United Kingdom,317.8462821880158
570291,25765,PRODUCT_370,46,11/06/2012 19:00,3.922759018903851,16354.0,United Kingdom,180.44691486957714
570292,22603,PRODUCT_290,37,11/06/2012 19:30,2.571180172494585,16429.0,United Kingdom,95.13366638229964
570293,22923,PRODUCT_390,11,11/06/2012 20:00,3.117877387367122,17171.0,United Kingdom,34.29665126103834
570294,27154,PRODUCT_468,66,11/06/2012 20:30,4.982140170687197,14080.0,United Kingdom,328.821251265355
570295,G4542,PRODUCT_35,74,11/06/2012 21:00,5.797445881288633,12226.0,United Kingdom,429.01099521535883
570296,26234,PRODUCT_472,97,11/06/2012 21:30,4.537084788901916,15162.0,Channel Islands,440.09722452348586
570297,21292,PRODUCT_349,73,11/06/2012 22:00,4.460821982568505,17037.0,United Kingdom,325.64000472750087
570298,28677,PRODUCT_309,65,11/06/2012 22:30,8.450837850940037,,United Kingdom,549.3044603111024
570299,27405,PRODUCT_173,33,11/06/2012 23:00,2.8173784609407946,14905.0,United Kingdom,92.97348921104623
570300,24456,PRODUCT_132,50,11/06/2012 23:30,2.8191622423709424,14357.0,United Kingdom,140.95811211854712
570301,28626,PRODUCT_470,1,11/07/2012 00:00,4.008165358686373,15475.0,United Kingdom,4.008165358686373
570302,V5679,PRODUCT_327,64,11/07/2012 00:30,2.338764358411043,16952.0,Belgium,149.68091893830675
570303,24346,PRODUCT_168,15,11/07/2012 01:00,0.6651763268622402,13430.0,United Kingdom,9.977644902933601
570304,23589,PRODUCT_410,73,11/07/2012 01:30,1.846733468675855,14018.0,United Kingdom,134.81154321333742
570305,27030,PRODUCT_475,51,11/07/2012 02:00,6.310895441054557,14805.0,United Kingdom,321.8556674937824
570306,23028,PRODUCT_249,89,11/07/2012 02:30,7.886428013745741,,United Kingdom,701.8920932233709
570307,26791,PRODUCT_81,78,11/07/2012 03:00,0.4936253225198426,13053.0,Portugal,38.50277515654772
570308,24749,PRODUCT_248,5,11/07/2012 03:30,0.20019729362476468,16882.0,United Kingdom,1.0009864681238234
570309,28871,PRODUCT_249,69,11/07/2012 04:00,1.5476796101098191,17634.0,United Kingdom,106.78989309757752
570310,28051,PRODUCT_390,81,11/07/2012 04:30,7.492341752732724,14456.0,United Kingdom,606.8796819713506
570311,23712,PRODUCT_474,53,11/07/2012 05:00,12.658611478439548,13500.0,United Kingdom,670.9064083572961
570312,28026,PRODUCT_481,22,11/07/2012 05:30,1.307959327530778,,United Kingdom,28.775105205677114
570313,25480,PRODUCT_320,64,11/07/2012 06:00,5.709219405202129,,United Kingdom,365.39004193293624
570314,26530,PRODUCT_267,15,11/07/2012 06:30,10.10458674433129,,Spain,151.56880116496933
570315,26361,PRODUCT_124,65,11/07/2012 07:00,1.5287932285434267,16750.0,United Kingdom,99.37155985532273
570316,23504,PRODUCT_491,6,11/07/2012 07:30,0.08196684226714446,14072.0,United Kingdom,0.49180105360286674
570317,22268,PRODUCT_482,66,11/07/2012 08:00,2.9563245019951294,,United Kingdom,195.11741713167854
570318,29368,PRODUCT_263,79,11/07/2012 08:30,2.751987542740887,,United Kingdom,217.40701587653007
570319,23390,PRODUCT_214,82,11/07/2012 09:00,4.5816554343370886,17365.0,Italy,375.6957456156413
570320,24683,PRODUCT_130,82,11/07/2012 09:30,5.145648387734931,,United Kingdom,421.94316779426435
570321,27354,PRODUCT_194,86,11/07/2012 10:00,4.2509180758371965,13782.0,United Kingdom,365.5789545219989
570322,21211,PRODUCT_412,89,11/07/2012 10:30,4.543033689508919,12129.0,Channel Islands,404.32999836629375
570323,G7253,PRODUCT_339,46,11/07/2012 11:00,1.2916053451962979,,United Kingdom,59.4138458790297
570324,27391,PRODUCT_26,61,11/07/2012 11:30,1.6285498819296897,,United Kingdom,99.34154279771107
570325,27305,PRODUCT_171,46,11/07/2012 12:00,2.57490699724616,14756.0,United Kingdom,118.44572187332335
570326,26114,PRODUCT_126,33,11/07/2012 12:30,1.4542054680579044,12761.0,United Kingdom,47.98878044591085
570327,26085,PRODUCT_433,3,11/07/2012 13:00,1.181639026405116,,United Kingdom,3.544917079215348
570328,20087,PRODUCT_434,92,11/07/2012 13:30,4.835348893186493,13828.0,United Kingdom,444.8520981731574
570329,23877,PRODUCT_87,30,11/07/2012 14:00,2.7597953214909667,15757.0,United Kingdom,82.793859644729
570330,26268,PRODUCT_318,33,11/07/2012 14:30,5.219207103021646,15304.0,United Kingdom,172.23383439971434
570331,25346,PRODUCT_69,27,11/07/2012 15:00,1.121210221637655,15375.0,United Kingdom,30.272675984216683
570332,B7801,PRODUCT_204,72,11/07/2012 15:30,3.32027995882051,16462.0,United Kingdom,239.0601570350767
570333,25821,PRODUCT_402,76,11/07/2012 16:00,2.731180804506068,15993.0,Norway,207.56974114246117
570334,21898,PRODUCT_496,81,11/07/2012 16:30,1.1015086007428305,15720.0,United Kingdom,89.22219666016927
